Genotype	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	TotalKernelWeight	UpperLeafAngle
NC344	4.2150934645966585	26.169515888609748	17.484282893824368	79.10899196159247	78.53190630869088	37.517187321487924	64.01754635194726	124.43999352386257	23.91848249474382	13.73484819742599	76.68454713594487	12.52045714081435	942.7341317560306	933.3022779354931	6.766263579593765	818.0942146673231	89.67673454477662	208.63414273987317	70.9179791924592	4.413458013854995	12.675024742470791	68.17879569771794	148.22984331459895	0.8790135945325028	114.25163515437393	8.265617095351358	27.93738984017059	17.06010256365054	7.178966695673308	160.86850988523378	288.40470060581646	9.391221484922283	0.5326445139676778	62.33799793806132	58.79869080439907	57.52799579831668
NC346	4.614083607034019	25.08204803173531	12.295407414409736	83.03419130394931	81.85962788298316	33.60677033985508	67.77646979139719	133.36285106906058	20.48293676585522	12.397517301251193	47.87962186166163	14.510812909641446	958.4978733866081	956.9481736506692	6.489255782222712	871.2890135267891	87.51385129355768	264.46380064756926	66.4370193181849	4.488905567737515	13.82770200991407	67.71291990660359	140.3595329362444	2.177554278562783	106.0244707154244	7.467314559541741	24.958981834997036	15.165717742462729	8.042367149478007	249.278017165549	360.1755847855777	10.523853703882194	0.6408140055262217	55.67397582900675	36.43148017796527	65.71035293090617
NC348	4.924775134990266	21.329155147597454	11.85289740580238	80.19339071116438	79.61725398870391	32.09375721382764	69.5033818103391	121.22703705010933	18.59398666684438	10.879738285284066	50.033269450735794	2.718450129090474	928.6538720473729	939.412978425353	6.655460460645345	714.4654546775555	86.57677080885999	227.61158362949547	63.71186572538973	4.015795646068401	14.188492986297941	65.26903926329776	140.6950264613732	2.3285617488392023	102.12557003931411	7.467314559541741	22.209682137913752	15.97759695154322	7.718591979301246	177.41510643525064	321.6558117103062	10.762302592084282	0.6047575083400404	55.83598316595991	39.13914036200249	67.45877404338624
NC350	3.966026244377902	23.63357579970653	11.760741902440564	81.87871251664502	80.59406690071563	33.04190278830459	54.992979746318284	109.56460340380832	19.050222913274332	13.093065868982979	51.141651417408035	15.545135671441436	938.1303490053355	939.4297008097958	5.104216795367449	876.1166970447716	76.56537879014434	232.71866252333876	61.110700880824766	5.500587554581653	15.027521328282075	66.54347934468441	123.5760919313798	3.0429980682952635	92.49046313675142	7.830179348546111	24.958981834997036	13.812585727328578	7.017079110584927	208.53953566505356	353.7361090435111	11.11997592438741	0.6220489693506671	51.19263092428682	40.074200660369925	63.68522301575609
NC352	3.8112250110463015	23.984075963051673	11.585032208499427	87.0232660541063	85.64093361277621	34.2086235864486	59.735752125705176	142.54778718559933	22.059297514760623	12.5421737373055	61.662195902263115	38.10280305991799	1039.9699066319297	1002.6911873454055	6.101444865903239	779.8038450411248	80.1733874967589	242.2364004618649	68.29757429534303	3.700069050766484	12.700525252251884	69.28558505804816	134.06748251187005	3.0760286267046038	122.83738346376722	7.467314559541741	23.12611537027485	15.165717742462729	8.258217262929184	265.4882709520858	373.05453626971115	12.789118141802012	0.6047575083400404	61.27602826208548	50.18726153072812	67.92241887264062
NC354	4.221694351598498	25.57614107287321	12.268418630905314	82.66930326585323	83.38148712248996	36.428383729211326	64.01754635194726	116.24078485535689	18.894025685929005	13.174688584189067	50.00015275571852	-1.9834281920815897	970.5224435775292	984.4627377455831	6.046043306429029	771.9846113372556	76.8155157599254	210.406068939959	70.26287796818016	5.104928522901742	14.588990337279027	64.73255082352651	132.65124643159714	1.7711285509720198	103.16418440046954	6.378720192528627	23.584331986455393	13.271332921274919	7.286891752398897	223.3374084594892	341.4806500917797	13.776734578131862	0.6220489693506671	54.443469951800374	37.5065843941884	70.90253710385859
NC356	4.8294839207428994	23.48181628209205	11.53595395160296	81.0609097108219	80.21419521271106	35.88454956505969	63.779668894933806	110.78795186692388	19.001869343294498	12.004047642072525	58.376444677183216	14.65150514586488	945.0383962774107	936.1994231733722	7.486483852758503	788.5313925359659	79.99117740251212	265.1602204967297	62.40166327683163	4.310421354685436	13.353956489362329	67.86053328466912	132.41520708488503	3.03952268595473	101.6289707520795	7.3221686439399924	20.147707365101294	13.812585727328578	7.9344420927524215	248.0599274127664	348.9943132698074	11.89493481104419	0.6047575083400404	58.15790685593673	47.620863325444965	58.312004607137965
NC358	4.858656936729649	24.265588754931922	16.405215573659422	79.33922652142502	78.7701755044523	33.686074285497305	52.3127642064676	129.95998987085744	22.736563871650667	11.763319299310606	69.02004992588705	5.764359847792804	915.3093925603841	917.8915151965379	5.325823033264291	613.6650131065109	90.91867099906818	149.40013904950598	70.9179791924592	3.6428557508468837	12.612008901402218	67.02072653535879	130.36445234781465	1.9246562902203657	113.97746060037484	7.394741601740867	20.60592398128184	13.000706518248089	6.315566241868609	148.19275252872956	235.67315250199906	13.729480278141764	0.5687010111538591	59.39887819262511	52.46264581805049	77.98671536782001
NC360	4.563762988222487	25.354839815859034	16.72277708193044	80.13917077368579	81.24527550872345	34.72486216017254	63.29777694267031	139.00512513273094	23.300325241268833	12.902366552970708	65.18382612349615	-9.580110431251406	939.5642727939032	966.1208145144827	5.713633949583764	762.589651162232	86.03014052611962	319.771143668395	68.29757429534303	4.486886715962168	13.413108579463492	67.8740411765613	117.7933804503971	0.8790135945325028	122.16255670120083	7.6124604751434894	19.46038244083047	12.459453712194428	8.096329677840803	186.87430938247738	375.68886725510197	6.929223751839531	0.583190253830891	65.67763802654848	48.98109645833633	70.85888321836494
NC362	3.6785169888940823	24.642723075955676	13.533511233116899	78.65553484679627	76.35865441289914	34.7131209926863	55.518763501382665	133.5804991399605	22.540067318807477	13.209157191485493	61.19139403277294	34.1380413941999	928.87021581254	899.389171534056	6.046043306429029	724.6621394712005	75.36268363973537	314.2108724648845	69.10017853686496	4.188564468193973	12.61118617918598	69.64262968554156	135.305282748611	1.5946379067678738	113.20691332054282	7.249595686139118	27.020956607809495	13.271332921274919	7.988404621115214	226.3328724207368	375.6391930086009	6.137479490711481	0.6220489693506671	65.80536338391745	48.58015787203614	60.55707525871045
NC364	4.1249523309429685	25.35546803103052	17.431743933008175	76.18111533774832	75.27586326865178	36.21240626603927	61.16301686778587	146.0001187407391	25.71624570947338	13.73651982737617	71.99064467391904	20.578050710095006	897.3056885444512	885.6160377844775	6.378452663274292	739.900625561977	81.16252800838427	313.03908512651066	68.29757429534303	3.8689850617540165	13.101713784454926	69.72351535905767	141.14866291323452	0.8884198590924628	131.9699756286539	7.3221686439399924	24.50076521881649	17.06010256365054	7.502741865850071	224.35325571674014	382.5966685056826	5.814488161890989	0.583190253830891	68.23150899015246	54.82557294982911	61.709376112030185
NC366	5.996036311542802	24.617899539035893	15.434623803491778	86.47675143199285	86.13674107163182	36.40907384478162	66.34867927995285	127.2168974657386	17.831549680808866	11.64441959926058	64.86665673717772	12.982412488558582	1017.8949047836124	1011.2670407838445	5.510383973521282	832.1509286922173	95.95266798025749	242.00426051214475	60.43635960399451	5.303192106757165	13.493362964261406	68.95248467462888	149.55708174550347	2.0920818732156796	106.58354134397463	7.830179348546114	23.12611537027485	14.624464936409069	7.556704394212865	196.05282685209275	357.36563173449406	13.146791474105143	0.676870502712403	58.76600688475642	49.46238092852825	61.223690218309045
NC368	5.32197434029883	28.640943276266178	15.228226382043896	77.69927358714898	76.2174932566508	40.915523240317384	63.823560697734685	108.61805976095725	19.066516705718698	14.113882999063886	68.69642079595629	21.64845907305402	925.8620587457451	908.9328528630201	7.37568073381008	729.3692917052196	95.29682531924153	166.9387797249235	64.36696694966876	3.927365352250257	14.56853185831507	66.1206100427001	149.50563710786798	1.5346486753484974	97.780506414861	7.249595686139118	21.98057382982348	11.918200906140768	7.9344420927524215	137.1573397553941	234.73865163118018	7.757942323674712	0.583190253830891	62.44372056075125	53.12965361593384	75.9337400364606
ND246	3.49071123106349	23.085205481584673	13.79392940481595	61.75861196844197	60.56940220447522	33.73116931705582	44.749472333857895	133.2819958728357	22.086028311472912	12.185027999190424	64.40974350706743	22.10117269915818	719.4064545945839	687.149640629327	9.647144672252713	578.2246546572248	64.24301925689768	176.9470396030727	61.09146082827355	4.707398215148955	15.333340777832214	66.75290857946902	108.10315437353376	2.389100404420333	114.25610880426925	5.2175528677146374	22.667898754094303	15.70697054851639	8.150292206203597	165.41741960867807	268.9691920024879	10.225792593629588	0.5443315383111148	69.73238078174904	50.49277698898698	52.10245408821104
Oh40B	4.413953289737741	25.811530723328122	18.943481696626463	77.10285427488444	73.64784174863225	35.75531899972691	59.73575212570518	161.85043273347603	21.91962406550579	11.87678619756487	63.182079916798784	42.27500568538948	933.9900106549723	880.5601603655005	7.2648776148616605	737.7410355812243	86.86310095696206	257.03532225652447	65.67716939822685	4.185590027889192	14.581913388612353	68.50927954552303	139.02430879282514	1.3672230923531834	136.36418246346824	6.233574276926879	24.699600420079932	19.195601164155345	7.934442092752421	233.95126835712685	350.6919932381704	7.602854823406637	0.5354561135580475	60.4419449421273	44.79949603992554	61.44803984242309
Oh43	3.942955759283736	24.93588047363037	14.405838726651872	69.83738265275267	68.3296381165684	35.788840770173806	47.36612436100584	137.15024460705246	22.747649944454764	13.86631306427888	62.13198049980434	16.83737157284614	816.0874452183242	802.0092662290699	7.486483852758502	677.2584747873307	88.42735890715774	235.68022996543394	56.505752258320236	3.7381866733135665	13.221996013796822	69.43518197883587	124.62590864338414	0.8884198590924628	116.36173113398894	7.249595686139118	29.999364612983047	26.802653072616422	7.556704394212865	192.22844457308634	325.1767703129817	7.185569269052985	0.5443315383111148	59.33527067858868	48.117619820648166	50.73325278853225
Oh43E	4.688790400292725	25.761216028889603	12.995979228486647	74.07055813672592	72.35623689841805	35.037264942726786	37.13739370942753	125.69440676198427	20.78868069833247	13.763079643248654	64.73511527446699	19.463941787861426	859.3515941430569	838.0806536861065	4.716405879047976	655.1700458233058	87.85224146858744	231.79010272445814	67.06752462214617	4.307011226993842	14.888983523265143	65.52380804672049	110.46354784065524	0.5020022616245159	108.31905100951941	7.685033432944363	22.897007062184574	14.624464936409069	6.963116582222134	184.5796800150735	305.5571223551394	4.503019276779515	0.6047575083400404	61.16333630225985	50.141959240500114	59.09601341595925
Oh603	NA	22.943420224058368	11.48641228992587	83.54513699062801	79.43446727835641	NA	42.118799431806195	106.53982211333383	NA	NA	NA	57.52382135506131	967.1590740835757	896.9188188462177	3.552973130089554	553.2282395362254	66.47369139388212	258.46876592878533	60.22298114126474	3.827135729351724	14.999539837151383	68.32993132705988	100.23443201775854	2.0396132406922836	NA	6.180986899601482	16.711082743747195	10.294442487979788	6.2076411851430215	191.43799401812444	346.1470992676135	8.419656871439514	0.5443315383111148	NA	NA	62.13212245051419
OH7B	4.789919128391866	22.490831006789772	13.870808262842964	83.37520310817612	82.57992106017616	35.21953255729108	78.08726728226269	146.4579392945008	22.978677950877273	12.799074684560264	68.78938482064314	14.647706090772603	1008.7009542922443	1002.5941493772787	5.27042147379008	754.6450129328744	92.64036977819815	248.19204249273605	75.50368776241251	4.913044696920735	14.698114927678901	66.47548019333797	145.78096860334895	1.3672230923531834	128.4103814421062	6.088428361325128	22.322007712884403	17.71144322836001	7.664629450938452	205.18066949856777	347.5306384573365	7.008583299265041	0.6047575083400404	61.27602826208548	54.887930242224726	73.5906982847126
Os420	4.709329200892575	27.85583082826301	20.44390227618382	72.81947921407543	70.01192702058857	41.26302413564624	60.92513941077243	142.1530305922231	20.93219436438362	13.781011471525515	82.78264603933496	35.79266169587278	859.5455024676106	823.2069657276129	6.046043306429029	725.1300965578159	79.41851710630797	276.8252529701672	61.74656205255259	3.8688336351042545	15.774321340071523	63.41410282831227	143.74509572706813	0.8097898944860014	126.12838959632853	5.652990614519884	21.98057382982348	16.51884975759688	7.772554507664039	214.58644220232745	354.20443455202496	7.960528155709765	0.5443315383111148	66.25909862435948	61.26613888358183	35.45848755984969
P39	3.815075267816227	23.264296059588247	10.267928695915977	66.47574652907976	64.25958431651952	35.764306700081725	34.60595169320955	119.51066697439627	22.90935995246776	12.410515259823427	54.77607804703472	23.422683778214303	770.1637597705949	742.4931642414978	7.763491650129555	578.0646850290209	59.42746676608998	186.2787783315123	35.366828433584146	8.420725477094319	16.96716950283206	60.2728877824192	103.01750569579013	0.9349787541712467	119.12621577780068	4.999833994312016	26.562739991628945	17.6013553697042	8.042367149478007	158.05028028045126	266.97175708021865	10.106568149528544	0.932077582606042	53.94713153818398	43.18688940178738	27.72068792543809
Pa762	4.988286584804932	26.355364306228864	14.908841385535577	75.20515646313362	74.51611989264266	38.339064942849326	51.885796044261355	131.35321278348889	22.907203951294196	13.818216773101033	76.39265189549369	14.237272316939043	884.5988802038066	876.7400238098448	8.483711923294292	630.9079855457128	93.6309044575567	225.1160791700038	61.09146082827354	4.1445336677868	14.613463908543467	66.36785735943451	125.0979873368084	1.274837456560409	116.26355481810069	7.3221686439399924	25.188090143087308	18.41323457878469	7.9344420927524215	212.11523242391965	285.2435034233473	4.68185594293108	0.583190253830891	66.71312012900019	60.9674784108888	64.58407507770822
Pa875	4.123875001385024	26.67345150595017	16.644845604789477	76.75060376868629	75.306397286125	39.071654143384514	62.05962538299826	133.8420114806919	23.886076116044947	13.120774116551237	69.48637362532578	20.208225699534957	898.7892144366627	883.1250723990782	4.439398081676923	692.903499405142	77.60579294273863	196.03595415536043	65.02206817394782	3.8045654103767514	14.523097479386589	67.46377802830865	133.27942322501985	0.5310732955524102	116.57742144585654	7.249595686139118	23.510804066482166	14.3720878728205	7.178966695673309	136.02057608856995	270.09278688603683	16.741033170998953	0.5687010111538591	72.27161511690926	53.672128733911194	39.861323655034994
Pa880	4.2488140856522945	25.819600038095512	19.77245987577602	78.34991283689213	74.95025896464789	36.46829472594419	65.12764115166051	122.75751277927223	20.405984843876652	13.927345106904173	72.19488951691052	32.07062246803589	918.0764263348395	885.5770298955828	8.095901006974819	753.2580895170034	83.16683904509883	182.33944020884695	66.3322706225059	4.643072885038714	14.98242174337314	64.2619749379264	145.08265202825083	2.820507846432195	103.84188421037864	7.031876812736495	22.209682137913752	14.624464936409069	7.988404621115214	198.72989444739724	318.6222662100745	14.250624941946027	0.7129269998985843	56.60414379985595	52.18371365604035	65.3680838865295
Pa91	4.3605590658013496	26.15357329246836	20.80237813314787	81.00668977334331	77.01241955667264	38.56217291882513	63.54179143792037	155.18159957193308	25.018344982908634	15.153423105851603	111.80590487581574	39.585576711603764	974.4950090325231	920.5526812111216	7.154074495913239	872.8887098088281	92.48558386514836	265.33432545901985	60.43635960399451	4.525876358091883	15.649505800364189	66.20764412420175	145.6334105007653	2.8859949467063846	140.02421647603722	6.306147234727753	21.98057382982348	13.271332921274919	8.042367149478007	214.4849165030095	376.9182217149511	10.464241481831671	0.5326445139676778	92.85960641766992	87.97769816950986	59.00756030760694
R109B	5.769946879415427	22.32556243538427	12.176846933557353	74.374631501806	73.14760370296159	34.2876801120111	60.92513941077241	107.04130247413303	19.145582173620674	12.225315330167051	59.027257603919715	20.463370917599057	875.8374330589409	856.7020120248436	5.713633949583765	692.816231660626	64.86773958002951	239.16054612807295	58.47105593115737	NA	NA	NA	138.08015140597658	0.8633391887121589	103.4948617437091	5.58041765671901	22.209682137913752	17.06010256365054	6.855191525496546	166.93427796241997	327.1000957467807	8.07975259981081	0.5443315383111148	58.6426826747503	45.55631314384186	50.84408512331569
R168	3.334579948278068	22.27034699484069	12.67894287957236	69.18674340300953	69.9033922525873	33.09846992684039	61.45753379994499	117.29708172380691	20.78943682555959	14.526697693482438	46.87699132832406	0.8081061264528273	797.9092872252118	804.9618932030075	8.871522839613768	695.7490081776979	67.44471091294825	222.69795469762124	58.47105593115738	5.101367235659053	15.494595786550017	66.95502357752817	132.7372383770238	2.4340902489642486	112.23628282090405	7.031876812736495	25.64630675926785	18.68386098181152	7.988404621115214	205.23134432170812	316.6213124937813	10.682819629310508	0.5443315383111148	51.48084313515036	35.49008099193395	54.0543695964258
R177	5.603211666078355	24.82727690054816	13.412326316797333	75.63891596296236	72.4539593006179	37.43557308967537	47.12824690399238	111.19992064783987	18.77290808190731	13.15103440864115	63.56723163345314	45.69005955099023	915.6154771592002	858.0764837528966	7.708090090655344	672.1534880176212	80.04323742943977	221.80808488649168	56.505752258320236	4.440911707148293	13.238336764497976	69.40023047428235	140.6765842198102	0.5310732955524102	101.98177105461706	7.177022728338244	21.98057382982348	12.73008011522126	7.826517036026833	172.81374578268878	309.36226711181524	7.185569269052985	0.5443315383111148	61.051248704920624	49.40678327732971	41.58648335228398
R229	4.855763575324287	27.35116303988934	16.368249455591858	78.34991283689213	76.25267618066353	40.80699705567626	74.95990937456591	122.21558342786443	18.797942976288343	14.042347475649308	69.41390031553617	30.703929722419105	939.7939578132163	905.3370180124022	6.710862020119555	795.1967937111289	82.98462895085206	219.97994708059352	63.056764501110685	3.8559826608115877	14.241243262367792	68.34864320362222	156.49122044952412	0.8633391887121589	98.72055595960929	6.306147234727753	21.98057382982348	11.10632169706028	8.36614231965477	153.7159408798124	303.8995631497804	6.5298348264972486	0.6047575083400404	56.02827329728739	52.94869908294416	72.16282689631393
R4	4.38630741732818	25.827416755884617	14.821132997747036	75.91001565035535	73.05090052462506	34.69623340221931	60.63224756889617	142.3754088088961	22.757528979134662	14.619838204083852	52.99468497668974	35.107546565910546	895.1020422949503	860.930982132547	7.37568073381008	718.0381097074426	87.53988130702153	246.48499597291445	60.43635960399451	4.09751542558108	16.282077577707142	66.44086413820835	143.41805184403103	1.5172368525870905	112.1141517640627	7.177022728338244	29.770256304892776	18.142608175757857	8.204254734566389	216.1238274337628	334.26991724299614	8.091487503883734	0.5443315383111148	58.11445814797829	47.65278550200986	63.27739372967275
SA24	3.5094909833994326	21.257636307708335	14.044564153984881	77.91615333706336	75.43866542065372	30.613428831876547	64.01754635194726	157.03280732763182	24.85479336189019	12.704757307735838	64.01119364724771	30.517563312679403	924.8644149175695	898.5871840032568	6.7662635795937645	789.1141531463562	82.57010385474972	257.963882055405	59.78125837971547	4.023991566195838	12.697099239835875	68.48575570924649	130.99897100461214	2.4340902489642486	138.87220391077668	6.4512931503295015	22.897007062184574	15.165717742462729	7.988404621115214	237.35615546536192	389.3873883791348	13.981362582812444	0.6436256051165914	58.28208458976295	50.175390008660884	54.65329683263865
SC213R	NA	25.526382824585678	18.724830794658182	90.61751527555481	88.2993190048937	32.782217241259495	67.89211169311595	132.0787548569517	NA	12.214275105121098	51.157721373013686	28.94430389251393	1064.2317588157614	1055.7629638610454	5.0488152358932386	911.1798508813721	109.06887160645256	227.25764377907538	59.59993821435855	6.167375178356693	14.727724064269431	63.993961415877	151.31827520989376	3.5933430413680885	111.13087046837214	7.249595686139118	24.500765218816486	15.43634414548956	7.718591979301246	184.57968001507354	358.35323892090514	12.403868082231632	0.583190253830891	NA	36.29807936975715	70.54137178983245
SC357	3.8500746655324174	21.76318561990451	15.633998706391449	83.17548727248712	83.25316871674755	36.24111245255436	59.735752125705176	112.68632951934917	20.213922232095022	13.93328954159601	58.54347858143215	4.594634851485765	981.2935593549463	994.045201839843	6.710862020119555	798.1029086235001	78.66364671585703	166.50074186566596	69.60777674390111	6.230296562544027	14.772245680691531	62.885329834750934	135.2476792454308	3.0429980682952644	91.98980600271845	7.104449770537369	28.624714764441407	18.68386098181152	7.934442092752421	156.96635163783063	268.03254098546	18.154218126348958	0.583190253830891	57.41682617253398	43.297587816428845	65.2790906956958
SC55	4.513496955558556	26.765825152647743	13.333787313364617	88.26394160287316	86.14469930676832	39.52970859108133	88.61993849815609	106.0835903733464	19.085515275066907	15.42274674455402	56.98377539595769	12.40203697455555	1017.3651809538081	1023.5738631802087	8.095901006974819	767.5311034521237	95.13541031087964	129.59048986016217	66.4370193181849	5.310139977539238	14.194792852985774	67.59639742573661	156.67847490445462	4.14610265191713	90.4948006179558	7.3221686439399924	25.188090143087308	17.33072896667737	7.988404621115214	140.71429784773937	232.03001751845082	23.34048144474433	0.5326445139676778	54.873735667449616	44.606334768599616	68.41703141877258
SD40	5.422220293113043	26.442456540589628	27.70379886124533	74.66295708834767	73.05090052462506	39.16218339638961	73.29476717547178	178.78692753921072	26.107514181902822	14.331541865042853	110.46508113147422	26.39143314150252	870.9003023300967	845.0146347684183	8.539113482768503	823.9646651831321	98.52454698875589	282.9769616377512	70.9179791924592	4.784791379971693	14.059019122710392	66.74771429929139	153.65874828897833	1.9246562902203657	146.75363676411362	6.523866108130375	27.93738984017059	20.03699299694567	7.9344420927524215	235.88775097260677	411.69139072211124	10.941139258235845	0.5443315383111148	71.25333517540729	82.23622822815094	62.23204865124438
SD44	4.212008360521429	25.35575850876294	18.76938348032297	67.93968484100184	66.15894275654233	39.682422269189175	42.13282030670996	143.48010310614862	23.243573864098543	15.886609559570871	78.74328969720919	30.27660056833833	792.3363061211671	754.3183108403364	8.37290880434587	644.3987575242425	86.8110409300344	214.03139657086666	53.230246136925025	3.34277931907297	15.71723454211202	68.32236031861135	121.79343648283835	1.492411952038429	122.69452587729884	6.233574276926879	26.1045233754484	14.35383853338224	7.988404621115214	150.30434981853148	299.4688907444582	10.34501703773063	0.5443315383111148	75.62166672363786	59.46128849804431	54.91463310224575
Sg1533	3.4801229311888635	22.142456093401638	11.714299484254546	77.86193339958479	75.98133926066026	32.6270364419929	76.8629290306735	126.87390429475987	22.54747923468615	13.532930146471005	53.91334201290158	24.83845014167362	904.2573095701283	890.3654537798903	6.655460460645344	755.7791002639699	85.48351024337931	227.84372357921563	55.85065103404119	4.258311849962068	14.414560812161966	66.12274586165057	137.37203336584014	2.7379988095094454	116.55738755131752	6.1610013191260045	31.832231077705234	21.11949860905299	6.963116582222134	201.75945931556987	327.21717712390915	17.79654479404583	0.5587834180765938	54.68180378137888	43.20025583303583	60.843615516304325
Sg18	2.6648989295596364	22.12801258755311	10.794515336353726	79.81101363410055	77.44655862867783	30.412079982200538	83.52349782705006	124.90187547358732	23.319168423575764	16.431476560070728	43.72904927426164	40.85832709895658	924.5313319913034	893.1523414896753	4.993413676419029	780.8782435653204	77.67450620423165	189.9468767874011	59.126157155436424	3.8027791297962374	14.136418037753916	66.59713091745571	145.86944984747743	3.03952268595473	111.93897283233333	6.523866108130376	24.271656910726215	16.24822335457005	7.3948168091244835	187.7523259592483	321.0118641360995	22.029012559632857	0.5687010111538591	47.09113268031946	34.2589238652053	37.66643930817757
T232	6.209192251510475	23.27498889974275	13.422519249167351	81.09629193390192	79.37509181963263	34.419612867516044	80.66416283664503	119.69593881609546	17.11404460800583	11.83533583123854	53.03686845054498	34.836973332804185	969.8578968980214	937.969325644249	6.877066698542187	739.5996345324544	85.13721354754622	215.82713348510475	71.57308041673825	4.24945879674666	13.497753876990478	67.52753639070255	163.4834187901643	2.047672651496302	101.53218664223618	7.177022728338244	21.522357213642934	14.08321213035541	7.502741865850071	160.48607165733316	314.74880569284437	14.148078727865526	0.5443315383111148	48.472185677171396	40.160300108630324	74.53073931500265
T234	5.097999169202917	25.045971976864507	16.59473579587593	81.83782328579778	80.32272998071237	38.30726746074722	58.82861502462311	130.753347175435	22.00224783514618	14.362779019367494	80.05403944632572	31.049212377049038	999.4877077572987	964.8399731951728	6.544657341696923	696.3711122838247	115.48743909948617	220.44812255779456	61.09146082827355	4.523585526263716	13.852099994359245	69.18787704891197	133.69295022486614	2.3285617488392023	106.82403512611624	7.177022728338244	23.584331986455393	14.35383853338224	6.693303940408166	238.2759886360487	300.04770361180664	13.862138138711401	0.6220489693506671	57.38026050874271	62.47709572144468	60.66403103360181
T8	5.327970452253259	22.013049211172312	15.701269500702024	77.31973402479883	76.8375571083073	36.07958386440902	87.0916596822518	147.8232882768379	25.36423816480462	12.404637898074856	83.20025517097557	4.629036408317198	905.8625313630832	913.0219696189964	9.425538434355872	754.5645081473356	89.38801226295311	236.76796193700656	69.60777674390111	4.664820408776578	14.490042340548783	65.68492301041971	157.90745652979703	1.3672230923531834	130.1631931103562	7.6124604751434894	23.12611537027485	14.624464936409069	8.204254734566389	219.28932855420732	324.4569835443843	13.68330147255984	0.583190253830891	65.8195197467487	66.81856880521221	66.93610150417206
Tx303	4.877734572276864	27.664522811229048	13.417023044059038	81.64957380285746	82.52225661832347	42.277867654962535	88.75240683217561	121.37283259116668	21.937866507626882	13.918849507870585	67.84372081401095	38.20409106282732	975.3894767121811	980.9991152966576	4.7718074385221865	759.0258833303565	93.51810773601744	230.03620404799008	65.67716939822685	4.238390447765191	13.164449868878204	67.14817473664068	168.57719652763018	1.492411952038429	107.27945689231335	6.669012023732124	28.395606456351132	16.24822335457005	6.909154053859341	192.35368661181016	364.4348816551585	20.753270689831133	0.6408140055262217	73.9178635100464	54.86711085764073	70.65910874491381
Tx601	3.9609813106496032	28.163898781734442	18.494569247459232	90.2750003043485	90.17010990943888	38.88574897773637	102.90427674064793	126.29267737833257	22.144902730056913	13.930621493334412	66.99290167495371	33.71264106957147	1057.7548865455358	1035.8729710267512	7.486483852758503	930.1876255156883	83.11379846945422	243.0740499945152	73.8034540473189	5.643637775078766	14.338267148406665	67.54154159158576	174.26970236703562	0.6784038591631882	108.38131857999736	7.685033432944365	23.12611537027485	10.56506889100662	7.77255450766404	196.604817915728	332.4817039792074	15.62071444511356	0.583190253830891	61.45673437232448	50.50762691036003	59.3279196211633
Tzi10	3.8213485430892287	22.561871334517058	13.86893793959936	91.0332374287419	90.45223579066825	32.2150329315687	89.39154210289593	138.78666662117632	22.703864379234084	13.101933466824958	59.78942783698191	48.606345827765324	1089.299035190411	1061.2296667722808	6.433854222748502	949.5819644964031	86.0895432916079	240.2247896762062	59.33526140170472	4.6806628846833815	14.666909124242558	66.69701688907712	144.98363554562403	5.909585170162641	119.20796995957713	7.6124604751434894	22.667898754094303	18.142608175757857	8.420104848017564	230.07830312616696	363.88359274186666	19.88982291005758	0.6408140055262217	61.84899272356398	46.136197175619934	62.04302716381557
Tzi11	3.9024729057254524	25.101425649620847	11.909238808248336	86.99574144968408	82.92499406633448	33.95268297286074	80.86123609180689	113.30787949539099	18.408133108122975	12.47378389366604	48.355298986798765	45.41056089146585	998.3265336583825	949.5963272959762	6.655460460645345	714.6787475151607	83.66140930091152	202.3928228289117	66.98737184678494	4.556046731117936	12.836641891497345	69.50883554587143	158.75644678460702	3.4434281445735664	97.58648026041624	7.6124604751434894	23.12611537027485	13.000706518248089	8.150292206203595	193.46024810637013	307.4737074918373	13.862138138711401	0.5687010111538591	51.88055042819714	36.493420207529255	73.21544925868528
Tzi16	4.302852583304917	28.429903575508952	15.878358277356678	80.57293027351454	80.70260166871694	39.44515675442461	87.80529205329213	122.63481572229222	20.161867770450513	16.59878683720079	65.7541721232507	2.091067642406543	961.9730661687611	975.1415961020248	7.2648776148616605	844.4141159885321	89.28389220909784	194.49295080662304	66.70169613083871	4.703919838204443	12.641486522568844	69.82641277537427	168.76526647855582	3.4302668797882765	108.66243090069159	7.539887517342615	23.35522367836512	15.70697054851639	8.150292206203597	226.30844780888665	330.6320506273927	22.287332188915865	0.6220489693506671	58.01602513573651	50.20359100919816	73.2868602008288
