Gen	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	UpperLeafAngle	TotalKernelWeight
64	4.469141169	26.10549161	15.63265697	85.02394602	84.03617942	36.84667757	78.2123538	125.7118728	20.71240066	13.64734529	63.0576692	21.19385012	990.3416264	985.4266941	6.174932553	815.8607866	86.11530809	224.3427955	65.13954739	4.530710825	13.92260371	66.38758822	149.8596594	2.886250256	109.7876352	7.342157063	23.65021659	14.96948135	7.590843425	210.4999653	337.9731797	14.99750162	0.588294052	60.30369272	65.4433952	47.87984101
65	5.09703963	24.62102771	17.11228239	74.71218045	73.35974479	37.3306246	57.91941692	144.6261949	22.85450478	12.15591552	81.14328665	19.92582348	892.906325	872.2447263	6.772646319	670.7718891	90.13400574	262.9258712	64.12802751	4.568845997	13.85375443	67.32875095	129.3708243	1.304626146	123.5183711	7.186065035	24.56905404	14.567436	7.593845854	224.9451224	353.3003462	9.052524181	0.573876936	63.56044181	65.35310986	62.92599539
66	4.488163281	23.82329005	15.02062225	69.34572864	68.11986057	35.1415414	47.15590865	124.5106149	21.0282985	13.0751723	61.46449686	22.23077234	798.6500192	779.6268449	6.826999886	642.9181782	80.99960645	224.6451433	59.85871986	4.397234983	14.70847369	66.3763549	119.8475924	1.283883563	108.7536322	5.411933491	22.8676884	15.51595986	7.619627641	194.5056498	303.1297024	8.449482508	0.57338259	60.39113972	45.62884635	47.63924338
67	4.727637039	25.53728107	15.7435693	84.94151228	83.4681581	36.61565863	73.44381965	125.4971909	20.51285212	12.85922118	63.17496921	23.2915611	994.1580986	979.7362174	5.97678287	786.9145006	89.78040059	223.7234976	64.14048678	4.566733031	14.0075058	66.42510434	144.8763007	2.688607441	109.1129624	7.333568835	23.49680804	14.99147289	7.587025858	204.3198915	334.1833048	13.16622346	0.58680756	59.95996729	62.29758318	48.09077645
68	4.288114007	24.46192706	13.61506558	84.8860745	82.76153366	35.00323309	82.44603562	119.2574276	20.32846143	13.08512402	55.19046126	24.75666938	1006.019815	989.2450845	6.470074457	783.5339637	86.37067609	235.3747717	62.30318688	4.728583742	14.72926889	65.95920767	149.5212944	4.042930352	105.0908058	6.7939691	24.06102194	16.23661176	7.605283392	216.4414255	351.8043486	16.99616163	0.588017879	58.86078697	62.90654982	42.87342924
69	4.773717216	25.17479188	15.82178404	81.37266748	80.65299922	36.43650117	67.89801198	127.2969353	20.85814675	13.07293156	65.82943729	21.34416868	945.901397	940.9830487	6.030831664	753.8254776	88.43158738	232.3711045	65.91341267	4.41113768	14.22993408	65.7553263	139.2272779	2.320389009	112.0039901	7.359368736	23.31911877	15.26020146	7.569176454	203.9063262	336.12848	10.22936197	0.586766365	60.48492858	62.79136589	50.13360634
70	4.42392887	25.41656536	15.12435352	81.82340414	80.50264504	35.82541021	66.78516723	124.713204	20.78364048	13.02451129	59.92849129	22.75322256	947.2361173	934.3150089	6.22753861	754.5162212	83.23818262	226.9347247	61.2588749	4.614691784	14.28022426	65.9957781	135.7117227	2.193736629	109.5634751	6.683072713	22.86136107	15.02370838	7.561893148	205.9359179	330.2684765	12.75862777	0.593417962	60.10715662	58.45223702	45.55314279
71	4.513100312	26.14916964	16.05069467	85.75439107	84.41124165	37.00481955	76.99700956	125.6615306	20.67937623	13.57019596	64.2370969	22.88319361	1002.414507	991.7986559	6.108596572	795.4625292	86.67003404	220.720666	64.03325498	4.404216884	13.89376795	66.34987488	145.3598754	2.762623929	110.1117072	7.16621655	23.33333838	14.86623217	7.585697165	207.3927286	330.1576414	14.43059543	0.588160965	60.35208346	64.01143905	48.74028567
72	4.855402105	24.7142507	17.70968856	77.20551392	74.76751574	38.89273953	47.07225589	124.3474072	20.66393201	15.0715075	75.43541339	34.70531983	931.2529006	882.0089392	5.229881195	625.3921248	67.70720409	200.3857383	62.32104435	4.203252537	14.36018244	65.29060742	127.395409	1.333456353	112.6024217	6.639868056	24.25949911	14.01439344	7.501299943	176.3607112	276.6409184	5.493014031	0.601746664	61.07163602	56.55382803	57.89790378
73	4.904805392	26.31928096	16.54350683	79.14503977	77.40431249	37.3503128	60.2428214	134.028222	21.00257555	12.91255425	68.46689414	23.97481475	928.7014195	908.6162294	6.148879592	742.3478886	91.18018373	241.5109856	61.02016276	4.323001412	14.06372225	66.64302077	135.8870595	1.688740165	115.4848192	7.118601167	23.38168358	15.56554237	7.571031528	203.057674	332.82974	9.342052041	0.581341827	60.89572492	58.07373223	52.11136151
74	4.608309349	25.54253158	15.60761367	80.50090203	78.67224202	36.93733478	67.57109269	123.8601392	20.7966223	13.33884825	62.90973011	24.83798063	949.5459874	928.457382	6.355228528	736.9957028	87.11168626	224.6668297	63.65853173	4.482817392	14.27731901	66.45572219	137.9458916	2.152173534	108.7776253	6.788288062	23.65081311	15.63598347	7.566186274	202.5659795	327.7638276	13.00087497	0.581239389	60.10435448	60.32875529	48.02772366
75	3.379876202	22.38965702	12.89509635	76.43226702	74.38870758	31.5235659	68.20554328	126.5222021	21.72089522	13.5661208	49.75243053	27.94634343	896.1582006	870.5891993	6.462141957	722.0761939	77.88984441	212.9962203	57.01886252	4.252525513	14.19155489	65.8121162	132.4753175	2.067886343	111.8970219	6.268823324	24.51264629	16.6872192	7.561058607	195.5763064	321.413753	15.60821342	0.588478965	55.19284703	49.72171165	38.587834
76	4.789549057	26.1898061	18.29922715	71.92147065	70.49069043	37.92407846	59.82341634	134.4172435	21.21824743	14.14976491	73.56551408	23.43154409	832.3303138	814.3298384	6.89521378	679.8490811	83.97627209	244.0535848	61.68986885	4.384708506	14.19738104	66.62893085	129.1654096	1.544130041	115.709855	6.095687603	23.99535096	15.79274756	7.518432637	196.7037438	333.2044168	10.8345549	0.558824364	61.64596168	54.33132408	55.5058519
77	4.105643126	23.36713483	14.61962728	90.52385038	89.7633514	33.74994007	87.79459185	133.9990258	21.24876799	13.10401942	61.366713	33.01191461	1078.11016	1052.776542	6.196658516	918.9924334	87.92344793	239.535829	61.47177984	4.616795942	14.33626886	66.51237032	146.5007953	5.3388581	113.5031105	7.590896563	22.66373994	15.60473411	7.692997351	227.6457915	359.105987	18.83369317	0.600247998	61.10156515	63.08859484	46.99384717
78	4.987968471	26.38274431	16.35143417	79.3196961	77.82621694	37.79917078	63.41530173	131.9462316	20.9537625	12.84922658	69.08949371	22.90215399	930.4386817	915.8096547	6.270536444	739.5079199	90.08090029	238.906799	62.08516461	4.120853595	14.03650656	66.72615562	141.5018656	2.001627994	114.4997522	7.061124498	23.09501185	15.33554367	7.583127835	205.0460021	335.5624225	10.54828229	0.578729308	61.17170321	59.22128137	53.13464898
79	4.428713834	25.86321393	16.60547477	74.09785982	72.45566697	38.52989805	57.54623323	134.0272288	21.58544944	13.70823505	71.49937256	27.8828599	864.7342116	832.3544735	6.65840788	719.5224398	69.43358349	227.3642166	65.10116593	4.681333591	13.93485214	66.85590207	126.1236248	0.922692005	114.830375	6.114066557	25.33817065	15.4299268	7.662865831	185.1845732	311.9649118	11.96087093	0.580696541	62.81115031	54.11194568	54.76758448
80	4.61150672	25.63098532	16.06332285	85.75782971	84.49459924	36.737051	73.75688495	125.50778	20.64424194	13.09216355	62.82217474	21.76717491	993.221405	987.674936	6.164231373	792.2712841	89.14626503	232.6153837	64.03679236	4.444314172	14.06727395	66.38554812	141.4074607	2.551731286	109.7728974	7.06972287	22.42351958	14.92625464	7.579001774	215.4291172	338.0224915	12.99887243	0.583162652	60.31017604	63.39418359	47.42130648
81	4.58092314	26.71297662	18.47502665	73.66070411	72.20205978	38.69315091	60.80876955	133.8452639	21.5149296	14.51313094	76.77525173	24.78215831	867.2273824	842.7736058	7.134201359	721.7419597	82.57992224	216.3216501	59.97361963	3.906983998	14.05614202	67.20054118	136.4366566	1.658021891	114.8640684	5.723151643	25.10242119	15.81244352	7.668197273	189.0956892	303.1989267	8.665879503	0.576474217	62.51944197	53.67077694	58.52678451
82	4.732416481	23.81895938	15.1410578	74.91311344	72.4077398	36.17917636	51.57246788	127.6189164	20.34724509	13.15091374	61.1398383	28.70067713	893.076342	855.9957215	6.993940602	650.9849867	74.6185309	241.8910042	57.79399543	4.046336691	14.21979031	66.80331395	115.9169083	1.242984128	108.5617184	6.113423804	24.31563206	15.99184344	7.668578796	179.5564134	305.8240439	8.374109737	0.557889633	60.09441836	35.64844232	47.34484396
83	4.44481169	23.25277968	14.03089929	67.66686482	66.03611039	34.5658785	50.29667834	134.0610049	21.35919968	11.91299272	63.04844797	23.70450825	790.0227221	760.204703	7.226431073	620.0313996	74.93859382	226.8002579	57.59464073	4.353849346	14.34042004	66.69908489	120.605941	1.551999337	114.2395012	6.258646769	23.11922407	15.19585996	7.558560396	184.5658391	313.0340574	8.237751993	0.571227209	61.12000184	48.01689369	48.87890546
84	4.852848932	25.96850024	16.9307159	74.99305217	73.15707774	38.55449872	58.67847266	119.9278971	20.46963398	14.19853239	64.77668345	25.64435256	886.8103333	859.6001856	6.502823907	687.8925357	79.20897444	227.5790784	58.93865368	3.98350802	14.26219577	66.94463746	127.6055013	1.667752999	107.2062942	5.970749388	24.63684866	16.10762293	7.5519162	200.6131453	319.322475	9.116885575	0.567764964	60.29935718	54.09496254	48.55910847
85	4.272448085	27.47172432	17.20503308	74.73287839	73.76221077	39.70798157	68.98460473	126.2688942	22.12006586	15.86829149	75.75243424	18.65591841	880.1528985	867.1547657	7.553542024	730.2131176	86.08256746	216.1635685	64.26922496	4.023776569	13.96634284	67.86551184	144.031153	1.310359679	109.2386088	6.223277032	24.48603227	14.55672294	7.777317549	183.3406765	294.1655688	7.402495084	0.577818866	63.10637051	70.85104151	58.54847752
86	4.229315994	28.01149822	17.69385574	75.10212083	74.13520168	40.43100567	72.92582023	128.9037138	22.48885141	16.21099841	79.12062046	18.08281758	886.7113429	871.0667751	7.696444317	735.1976914	87.17563237	217.4817125	65.44028474	3.870875035	13.87798795	68.20194404	153.0959498	1.276892543	110.1435168	6.51123017	25.03726164	14.4106431	7.823395803	182.8148447	295.1850085	6.3335242	0.579112302	63.56943805	74.57693564	61.01362679
87	4.306714516	23.55720107	11.67487713	67.94239514	66.09708937	34.67362013	36.47394207	116.9610976	20.97984004	12.80356915	52.61424738	22.02256767	795.4363044	770.2075731	6.506203762	597.5053234	62.01033235	196.7254381	49.85400574	6.076903537	15.64924752	63.82552043	103.6972442	1.974824179	109.3911312	5.082622554	23.62218918	15.50216811	7.434308204	177.2901273	280.500797	10.82554263	0.639209336	59.20097591	33.90218912	41.32440472
88	4.549528562	26.09866414	15.98338247	84.47972819	83.37414805	37.09788437	76.17017409	120.9589424	20.55167555	13.39747304	62.58838219	21.97386448	986.0366914	978.0668903	6.244710445	795.9983909	88.25094118	214.5336441	65.10460221	4.456676663	14.05168842	66.350153	147.7832376	2.865633288	107.4223571	7.178307684	23.18467418	15.04700386	7.588630876	204.2460697	324.1538154	14.50543156	0.585954617	60.06112537	64.13704484	47.6691027
89	4.720442612	25.7737205	17.77647694	77.31452241	75.620311	37.76814361	64.98949573	134.4137455	21.40803917	14.37445939	73.48916081	24.65570506	911.6678683	888.9966231	6.958206472	736.8735309	86.26798537	218.5556306	64.53562602	4.043861105	14.09082342	67.31888673	138.6440989	2.166233971	115.7026935	6.119326691	24.82515396	15.66296559	7.658601622	193.0198235	314.1225475	10.14325221	0.578274519	62.1351014	60.17331947	56.40866704
90	4.697643158	25.26022082	15.55571915	81.05337216	79.3214533	36.52425264	66.57991523	122.8072994	20.66932935	13.02427571	62.5226635	24.51181764	950.4786911	931.2202369	6.368370398	738.9831363	85.43090214	224.9191194	62.66395729	4.363236666	14.19539107	66.43298502	134.5983894	2.086148519	109.2506785	6.683073839	23.41320241	15.21335409	7.566835151	199.3887706	321.4032808	11.95650946	0.583049528	59.84223695	59.30981291	48.17221135
91	4.562662492	25.27739758	17.02179079	77.98692063	75.68510439	36.71295069	65.03040347	132.6081835	21.21440798	13.55815179	68.16743561	29.48005942	926.4189228	893.4942605	6.426952913	712.7027405	86.13193914	228.4733352	62.13108648	4.286273884	14.10882248	66.37529556	138.7614007	1.865665895	115.2986771	6.470909844	25.39801757	15.80659165	7.604160359	195.1180626	319.0557861	11.28056167	0.579291423	60.91295618	54.13334472	51.84740276
92	4.601704878	27.43835674	17.91950291	74.16184535	72.48428447	40.05198669	66.70118208	130.6226324	21.92425595	15.77921366	78.2844193	21.71894865	885.0370165	861.1808299	7.141533384	705.5055779	86.37249903	210.5665529	65.86898704	4.005102017	13.82669243	67.22532357	144.8738607	1.099577637	112.914715	6.896688327	24.48393276	14.4852886	7.730449264	179.0129342	284.1298937	6.487602985	0.572645853	63.01617233	71.51044049	60.19522098
93	4.604661731	25.56538134	15.26891211	73.63645154	72.40556657	36.89918486	55.49844598	127.0981401	21.16397205	13.58018649	64.9370536	22.22187744	861.6471427	849.178339	6.574625708	674.0931047	79.80744555	237.9425079	62.53505005	4.377570332	14.28873476	66.2719044	123.7070987	1.331000723	113.6393473	6.307147236	23.79936334	15.33219593	7.577588402	199.8249165	315.4463459	7.89853166	0.574143333	61.05899467	53.75278982	50.09196845
94	4.252784325	21.33406118	10.64639866	75.2244654	73.89238851	31.53478122	50.162921	115.5061383	20.01921882	11.62762657	46.19983994	26.32570914	883.7850349	852.9599857	5.190296698	652.34798	76.19526975	205.0609536	48.66546394	4.473913792	14.36094123	65.97371238	135.0395943	0.90518333	103.6404318	4.884116696	24.07822652	14.69777298	7.482171295	163.2274303	272.4138284	9.837293275	0.571551468	56.62793501	52.6366934	36.31782254
95	4.419331679	23.79186254	14.36210309	72.0388985	70.70171913	35.06123631	60.61645566	124.1422995	20.90266595	12.79215349	61.96146143	23.19745415	836.8960514	818.5770706	6.633040509	670.9908417	82.61290283	230.88947	58.67066361	4.380084823	14.3299591	66.47300493	130.7583315	1.674373817	110.2739743	6.284372697	22.8348143	15.29445785	7.558597843	197.3394238	320.9199695	10.37173356	0.568392554	59.63174693	52.41977005	47.61544451
96	4.326134205	23.38103051	11.82759102	64.81714784	63.01678252	33.26834122	36.65172879	119.57532	21.0699888	12.63692271	51.45323686	21.59877052	747.5645807	724.2118649	6.666866956	570.0660202	60.70917422	206.5737157	50.82552179	5.358318123	15.34869749	64.53648461	103.2551146	1.250899475	110.2259967	5.075201726	22.92557587	15.51778172	7.449496311	176.2540725	289.4589543	9.420522762	0.621732564	58.66410451	39.81543483	40.28401679
97	4.607731127	25.00294526	15.40913041	70.45712836	69.13450431	36.28439781	50.53614861	124.4498088	20.8201335	13.55545471	63.5551782	23.40582607	827.9687554	807.0723925	6.987889741	645.881563	81.2558567	229.8188842	56.47832173	4.146804538	14.36132226	67.32074864	119.9332454	1.268930896	108.7473845	6.139385719	25.11424007	16.10700949	7.605277504	181.6594003	304.9265052	8.236178257	0.56544665	59.97363206	50.36596648	49.21277069
98	4.829571024	26.00544325	17.14375932	71.87684891	70.01325782	37.98451091	51.17028414	130.5455022	20.4159958	13.38506751	69.38809938	26.07356284	840.0821086	816.0458443	6.625972339	704.9484632	78.12025171	253.9677492	59.40738151	4.083962029	14.52047231	65.92125938	125.3690607	1.032822917	114.1858538	5.783638516	23.21882623	15.49491993	7.609286927	197.9715649	332.108403	7.624508473	0.55374988	60.94778694	47.87747649	52.06097905
99	4.533407909	25.1714298	16.15198249	81.89050303	79.87400886	36.3807701	63.3942714	128.6685177	21.20497674	13.79694521	65.76781646	27.28732732	958.9793751	934.269567	6.432413235	746.782432	84.31811667	222.3711585	62.7481729	4.422750195	14.14501884	66.78279608	131.4124988	2.306415439	111.6689129	6.889083435	23.88722044	15.37587843	7.592218441	213.3262252	324.8555551	12.14090701	0.580838034	60.36705009	57.79506182	50.39982443
100	4.485561676	25.29858486	17.81930406	72.9815135	71.48560276	37.58746123	55.36350862	131.6267915	21.21668546	13.41536583	69.65551277	26.93951018	858.0483445	832.8394324	6.60596992	668.6939763	92.1399801	220.31539	58.1264399	3.902637822	14.29549066	67.13526709	132.521351	1.638994804	111.8781886	5.317692361	24.32557781	15.35162991	7.584234396	200.3288745	308.2295514	9.409642013	0.561329369	61.5077191	42.70383277	53.65662418
101	4.681863069	25.36962631	16.32986316	74.63619946	73.10229122	36.62923123	58.10428256	139.5368151	21.38888868	13.02908212	66.5185779	23.08805669	880.0514979	857.6317317	6.697351025	703.995732	87.83890591	247.795204	62.49462073	4.16779429	14.09269611	67.21919938	131.6324883	1.343020675	117.3794112	6.784860539	23.78989525	16.51564833	7.57869859	211.8047392	328.926505	7.768553745	0.567117153	60.74007472	55.86358982	50.22674848
102	4.632583151	25.78682425	16.65527494	76.06931561	74.42335082	37.55916197	61.2250656	127.1272337	21.14017899	13.71779687	68.79314756	25.33623547	897.2236732	874.1024517	6.673299428	706.6176553	82.08417642	228.4350849	62.0962271	4.31655584	14.37879652	66.63172246	132.9414662	1.865844019	112.4039296	6.078855976	23.77551756	15.36184297	7.592197852	199.9139266	319.9806295	10.57569321	0.575362491	61.26799007	55.13651327	52.34458157
103	4.970671881	25.56502831	17.51469385	76.04673408	73.89584662	36.38516461	53.20592902	148.0083757	22.67503722	11.86920738	77.85741995	28.20504475	905.4632648	867.194685	5.490719498	716.8142835	90.07601772	263.007744	61.56614616	4.228431483	13.40146869	66.34209911	133.2302658	1.162454651	125.2572383	7.45551865	24.19994617	14.39943097	7.443392272	202.688829	354.5914137	10.80918248	0.600382965	61.9998088	55.32773744	58.77703512
104	4.779402039	21.91602353	12.1954244	80.99798221	80.66096156	32.70996967	69.93994132	119.9258048	19.63825333	11.27663892	49.80934055	12.00051413	938.4750309	950.0990212	6.12640396	709.2339448	87.24888241	224.1089766	66.07443174	4.147370149	14.10462566	66.31062834	139.8666657	2.454854627	104.4088139	7.467763364	22.04725852	14.62136187	7.720788756	186.7344519	327.761011	11.30770257	0.632168683	56.74194291	68.84955352	38.94593199
